title;name;publishedAtDate;stars;text;;;;;;;;;;;;;
Sembilan Beach;Ikne MR Vedanta;2018-09-04T15:09:33.811Z;5;"Gili Labak - Gili Genting. Berada di sebelah timur pulau Madura. Merupakan dua pulau yang berbeda. Gili Genting dengan Pantai sembilan dan bugalow resort nya dan Gili Labak dengan keindahan bawah lautnya. Butuh waktu kurang lebih 45 menit dari Pelabuhan Tanjung Saronggi Sumenep menuju Gili Genting. Dan menbutuhkan waktu 1,5 jam dari Gili Genting menuju Gili Labak. Untuk transport sendiri aku menyarankan lebih baik ikut open trip/private. Mengingat medan yang akan kamu lalui 65% adalah bukan jalan utama madura. Serta untuk menghindari skala score yg dapatku berikan untuk pelayanan tournya adalah 7 7. Good. Untuk penginapan aku sempat bertanya pada penduduk lokal kamu dapat menginap di bungalow bungalow nya yang berada di pantai 9 dengan rate 300-700k/night. Atau lebih memilih menginap dirumah penduduk. Untuk bawah lautnya di Gili Labak sungguh menakjubkan terumbu karang nya masih bagus ikannya cukup banyak lebih banyak lagi yang akan mengampirimu kalau kamu memberi mereka makan roti lapis. ?? Untuk spot foto keduanya cukup bagus. Namun jika ingin merasakan sensasi berfoto dengan latar pasir yang benar benar putih serta seakan berada di private beach maka Gili Labak adalah lokasi yg tepat. Berjalanlah memutari pulau nya kami akan mendapat banyak spot yang bagus.""";;;;;;;;;;;;;
Sembilan Beach;Hendra Arohman;2018-09-04T14:19:50.650Z;5;Pantai yang bagus Dengan banyak spot foto instagramable disana; pemandangannya bagus ??;;;;;;;;;;;;
Sembilan Beach;Iwan Prasetio;2018-09-04T10:58:47.208Z;5;Pantainya bersih dan aman untuk berenang; ayo liburan di pantai sembilan bareng madura vacation tour & travel;;;;;;;;;;;;
Sembilan Beach;fadel abu aufa;2018-09-04T10:46:01.609Z;5;Sunrisenya oke banget;; di pantai sembilan sudah tersedia 22 cottage dengan tarif 750 ribu permalam satu cottage;;;;;;;;;;;
Sembilan Beach;Nena Zakiah;2018-09-01T09:04:51.970Z;5;"Pantai Sembilan, aku gak bisa move on!!!! :( Sempat kesini tanggal 26-27 Agustus silam. Kesini nyewa cottage 500K per malam dapet free breakfast dari Pak Kades Bringsang makasih ya pak hehe. Seneng banget disini walau cuma 2 hari. Eh 1 hari sih dateng tgl 26 jam 13.30 pulang tgl 27 jam 15.30 hiks sungguh sangat singkat. Gak rela pulang sebenernya. Oh ya di sekitar pantai banyak cottage yang bisa kita sewa tapi cottage ini bisa sangat penuh saat weekend (sabtu minggu) dan saat libur panjang tiba. Range harganya 500-750k bisa sampai 1 juta seperti saat libur lebaran kemarin katanya sih gitu. Kalo ga sanggup sewa cottage bisa bawa tenda trus ngecamp deh. Katanya harga camp disini 30 ribu termasuk tiket masuknya sih jadi lebih hemat. Trus paling suka kalo sore sore tiduran di gazebo atau hammock. Angin semilir-semilir cuy. Dan jangan lewatkan sunset di Pantai Sembilan ketika sore tiba ya! Stand by aja mulai jam 5 sore. Trus buat makanan ada banyak warung. Kita bisa makan mie ayam bakso nasi goreng mie goreng rujak madura lalapan dsb. Kenyang pasti. Ada juga minuman dingin kayak air dingin susu coklat kopi dingin dsb. Betah banget makan minum disini tau tau duit abis aja karena kebanyakan jajan. Mantep banget deh!""";;;;;;;;;;;;;
Sembilan Beach;Syaiful Huda;2018-08-25T18:58:40.291Z;5;Pantai yang top banget lah.. Pemandangan yg bagus.. Apalagi sunset nyaa ???? boleh ngecamp lhooo...;;;;;;;;;;;;;
Sembilan Beach;Ikbar Ardiatama;2018-08-25T05:23:25.853Z;5;Cocok buat bulan madu. Kek surga yang di rindukan.;;;;;;;;;;;;;
Sembilan Beach;Fariz Jenggot;2018-08-25T05:19:34.752Z;5;Bersih dan seru; perjalanan lumayan jauh dari untuk kesini;;;;;;;;;;;;
Sembilan Beach;Eka Apriliya;2018-08-24T15:34:37.674Z;5;Pertama kali aku kesini sangatlah takjub; dari surabaya ke sumenep; harus naik kapal dulu utk ke tempat itu; pas disitu tempatnya sangat bagis dan indah sekali; masih asri pantainya bersih; bagaikn di bali malah lebih bagus; tiketnya murah banget; jangan sampai lupa mampir;;;;;;
Sembilan Beach;bamsbhe;2018-08-22T13:40:43.710Z;4;Klo Naik pesawat;; trus naik kapal ke pulau Giliginting. Touring motor; motor bisa dinaikin ke kapal ??;;;;;;;;;;
Sembilan Beach;Erwin Rato;2018-08-21T02:12:45.684Z;3;Pantainya indah dan bersih poolll;;;;;;;;;;;;;
Sembilan Beach;Puri Ps;2018-08-21T00:32:00.010Z;5;Tempatnya enak dan asri cocok utk bersantai dan berkumpul dg teman2;;;;;;;;;;;;;
Sembilan Beach;Ahmad rizal Hamza;2018-08-17T21:45:24.259Z;5;Asik sekali mantap buat liburan;;;;;;;;;;;;;
Sembilan Beach;Nor Holis;2018-08-17T17:46:00.325Z;5;Beri saya kesempatan;lagi;;;;;;;;;;;;
Sembilan Beach;Ahma Rizal;2018-08-13T15:02:51.465Z;5;Bagus pantai nya saya sudah ke 2? nya kesana tapi gk pernah bosan dan ingin kesana lagi;;dan lagi;;;;;;;;;;;
Sembilan Beach;faiqotul isma dwi utami;2018-08-11T08:54:12.010Z;5;"Pantai di kota Sumenep memang smuanya kereeen, airnya jernih, pantainya bersih? Pantai sembilan ini tiket masuknya sangat murah. Untuk menuju pantai ini kita harus menyebrang kapal cukup bayar 10.000 tiap orang kita naik kapal kayu (sampan).. 30 mnt smpe deh ke pantai. Untuk jam operasi kpalnya dr pagi smpe jam 4 sore ajaaa d pantainya ada pnginapan2 lucu cocok untk honeymoon. Hemmm jadi pngen ksna lg""";;;;;;;;;;;;;
Sembilan Beach;Lathifatul Masturiyah;2018-08-11T06:28:57.108Z;5;Pantainya bagus bgt; pantai termasuk bersih;;;;;;;;;;;;
Sembilan Beach;Welly Wibisono;2018-08-09T18:20:28.587Z;4;View bagus; pokokx enak buat nyantai....;;;;;;;;;;;;
Sembilan Beach;Nofa Zaen;2018-08-09T07:28:07.471Z;5;Tempatx yg sejuk;;;;;;;;;;;;;
Sembilan Beach;IKHSAN CHANNEL;2018-08-07T07:21:19.817Z;5;Pantainya indah pasir putih airnya bening mantap;;;;;;;;;;;;;
Sembilan Beach;Rahmat Dandi;2018-08-06T06:50:06.838Z;5;Bagus sekali; cuma pelabuhan penyeberangan perlu dibenahi. Disamping itu kapal pengangkut penumpang juga perlu dikasih yang lebih baik dan memadahi. Sehingga banyak turis asing dan domestik kesana.;;;;;;;;;;;;
Sembilan Beach;suliono andreas;2018-08-05T12:34:59.399Z;3;Pantai Sembilan indah;;;;;;;;;;;;;
Sembilan Beach;Siti Fatimah;2018-08-05T07:19:00.331Z;5;Alam yg indah...;;;;;;;;;;;;;
Sembilan Beach;Ika Nc;2018-08-03T00:35:03.119Z;5;Di perbaiki lagi. Terutama transportasi tongkangnya.. Mohon jangan mahal. Krna.klw bisa ongkosnya jangan pulang pergi. Cukup pas berangkatnya aja. Karna wisatawan di bebani parkir dan tiket masuk.; menikmati pantai seakan pantai milik pribadi. Keren banget tempatnya;;;;;;;;;;;;
Sembilan Beach;iM Video;2018-08-02T07:30:34.010Z;5;Kalau beruntung ya bakalan seperti keluarga saya;; bersih; air jernih; gak terlalu panas; pasirnya putih bersih; wow banget lah. Apalagi tadi ditemenin sama kepala desanya langsung; wow amazing banget lah.;;;;;;
Sembilan Beach;RadinalMukhtar;2018-08-01T05:16:56.671Z;3;Indah banget;;;;;;;;;;;;;
Sembilan Beach;Emi Supriyanti;2018-07-31T11:36:13.396Z;5;Pantai yg indah n jernih;;;;;;;;;;;;;
Sembilan Beach;Almayda Intan Haqiqi;2018-07-30T07:25:19.647Z;5;IAM IN LOVEEEEE!!! Lombok nya Sumenep ini mah. Ngga usah khawatir untuk yg mau memperpanjang liburan disini karena banyak kosan/cottage;;;;;;;;;;;;;
Sembilan Beach;maulana surya kusumah;2018-07-30T05:16:07.901Z;5;Tempat indah layak sbg destinasi wisata;;;;;;;;;;;;;
Sembilan Beach;Qoriatur Riani92;2018-07-28T13:30:55.639Z;5;Naik perahu k pantai sembilan PP 20k. Tiket masuk pantai 10k. Nikmatnya murah meriah :); kebanyakan orang mungkin mengenal pulau ini dengan Karapan Sapi atau Bebek Sinjay-nya. Tapi;;;;;;;;;;;;
Sembilan Beach;Tri Bungso;2018-07-27T03:35:37.492Z;5;Pulau Madura;; apakah Anda tahu kalau Pulau Madura sebenarnya punya banyak potensi lainnya? Ya; sebagai pulau yang terpisah dari Pulau Jawa; Pulau Madura memiliki potensi keindahan alam yang belum diketahui orang banyak. Salah satunya yang belakangan ini sering diperbincangkan adalah Pantai Sembilan.;;;;;;;;;
Sembilan Beach;Ulum Uus;2018-07-26T18:44:24.762Z;5;"Pantai yg bgtu indah dgn kjernihan airx yg alami? Pantai Sembilan terletak di Kabupaten Sumenep Pulau Madura. Lokasi Pantai Sembilan berada di Desa Bringsang. Desa yang terletak di sebuah pulau bagian dari Madura yaitu Pulau Gili Genting. Pantai yang sedang naik daun ini merupakan pantai yang unik. Keunikan dari pantai ini yaitu karena memiliki pemandangan yang berbeda dari pantai pada umumnya. Di bibir pantainya terdapat cekungan pasir yang jika digenangi air akan menyerupai angka 9. Namun pola angka 9 tersebut akan muncul hanya saat air laut sedang pasang. Hal itu pula yang menjadi asal-usul kenapa pantai ini disebut sebagai Pantai Sembilan. Dahulu Pantai Sembilan merupakan sebuah pelabuhan kecil yang digunakan perahu-perahu penyebrangan yang menghubungkan Pulau Gili Genting dengan pulau lainnya. Namun kini Pantai Sembilan telah berubah drastis menjadi salah satu destinasi wisata baru di Sumenep. Dengan adanya Pantai Sembilan sebagai pantai wisata dapat membantu kondisi perekonomian masyarakat Gili Genting dan sekitarnya. Pantai Sembilan memiliki panorama alam yang cantik. Ketika pertama kali menginjakkan kaki wisatawan akan disambut oleh hamparan pasir putihnya. Suara gulungan ombak serta angin yang berhembus sepoi-sepoi sangatlah cocok dinikmati untuk bersantai. Apalagi pantai ini punya keunikannya tersendiri. Pada hamparan pasir putihnya terdapat sebuah cekungan yang akan terisi air ketika pasang. Genangan air yang terperangkap tersebut akan membentuk angka 9. Tidak hanya unik dari permukaannya keindahan Pantai Sembilan terpancar juga dari bawah lautnya. Gugusan terumbu karang yang masih asri dan sehat menjadi pelengkap keindahan Pantai Sembilan yang eksotis. Pesona Pantai Sembilan ini merupakan salah satu destinasi wisata terbaru di Sumenep. Meski jaraknya cukup jauh dari kota-kota besar tapi daya tariknya mampu memikat para pejalan. Jika cuaca cerah pada sore hari wisatawan dapat bersantai di pinggir pantai sambil menyaksikan momen matahari tenggelam. Sedangkan pada malam hari khususnya hari sabtu malam minggu Pantai Sembilan tidak kalah ramai dengan pantai ternama lainnya. Wisatawan akan dihibur dengan atraksi musik yang dipertunjukkan oleh pemuda dari Desa Bringsang. Atraksi musik ini dilakukan atas inisiatif mereka sendiri secara sukarela. Dengan adanya atraksi musik yang mereka mainkan membuat suasana pantai menjadi lebih hidup. Keberadaan Pantai Sembilan sudah mulai ramai diperbincangkan di media sosial. Hal itu tak lepas disebabkan oleh keunikan pantainya. Kemudahan akses transportasi juga menjadi poin plus tersendiri bagi pantai yang terbilang baru ini. Akses utama untuk menuju Pantai Sembilan merupakan rute yang dilewati setiap hari oleh masyarakat Madura khususnya bagi warga Gili Genting yang hendak ke Sumenep ataupun sebaliknya.""";;;;;;;;;;;;;
Sembilan Beach;Dinda Kurniasari;2018-07-26T08:19:05.631Z;5;"Pantainya masih sepi ada penginapannya di pulau gili genting. Ombaknya tenang banget. Pasirnya putih. Very Recommended. Harus naik perahu dengan tarif 10 ribu per orang""";sangat saya sarankan Untuk mengunjungi pulau Ini;;;;;;;;;;;;
Sembilan Beach;Muhammad Irsyad;2018-07-24T04:13:56.904Z;5;Pantai Di Ujung Madura di sebuah pulau yang sangat indah dan bakalan Tidak rugi untuk kesana;;;;;;;;;;;;;
Sembilan Beach;Mohamad Mukid;2018-07-23T10:36:25.603Z;4;Pantai dan view x yg bagus aksesx masih blm standard; Pantai Sembilan;;;;;;;;;;;;
Sembilan Beach;Syarif Hidayatullah;2018-07-22T04:18:45.256Z;5;Sesuai dengan namanya;; aku kasih nilai 9; pemandangannya bagus masih asri; fasilitas wisatanya pun sudah memadai. Tingkatkan lagi; kalau bisa tambah fasilitas Snorkling..;;;;;;;;
Sembilan Beach;Genardi Atmadiredja;2018-07-21T08:34:16.470Z;5;Tempat wisata yg cukup dekat Sumenep;;pantainya dikelola dengan baik;;;;;;;;;;;
Sembilan Beach;Feri Ardiansyah;2018-07-21T07:33:26.866Z;4;Gak cocok kalo kesini siang hari. Apalagi gak boleh berenang ??; sangat cocok berlibur bersama keluarga ataupun sahabat anda. Disini juga menyediakan penginapan 300k/24jam yang isinya bisa 6-8 orang bro;;;;;;;;;;;;
Sembilan Beach;Getardzikrullah _;2018-07-20T21:06:51.694Z;5;Pantainya sangat bagus;; mantap banget viewnya juga;;;;;;;;;;;
Sembilan Beach;A. Wajid Muntaqa;2018-07-20T14:32:04.521Z;4;Semakin bagus dengan tambahan fasilitas pendukung;;;;;;;;;;;;;
Sembilan Beach;fan tae;2018-07-19T10:44:16.301Z;5;Tempat nya bagus banget;;;;;;;;;;;;;
Sembilan Beach;Marjoko Susilo;2018-07-19T09:05:12.848Z;5;Pantai sembilan pasir putih cantik bersih dan nyaman;;;;;;;;;;;;;
Sembilan Beach;Brian Adam;2018-07-18T22:05:12.603Z;5;Tempat wisata pantai baru dan keren di kabupaten Sumenep. Dilengkapi dengan penginapan. Kalau mau ke pantai ini harus nyeberang terlebih dahulu menggunakan perahu. Bagi yg bawa kendaraan bisa dititipkan di rumah warga sebelum menyeberang. Harga murah dan terjangkau.;;;;;;;;;;;;;
Sembilan Beach;Erlin Serli Selvia;2018-07-18T20:50:19.574Z;5;Pantainya masih bagus pulau yang ramah & satu lagi yang bikin nyaman harga makanan sekelas tempat pariwisata di sini harga nya ga main getok alias bersahabat; gak nyesel jalan jauh dari Surabaya ke Sumenep dan harus nyebrang lagi pakai KM. Di dekat pantai tersedia penginapan yang bisa di sewa untuk pengunjung dan warung-warung makanan juga tersedia disini. Pasirnya dan pantainya masih bersih dan bagus. Banana boat dan speed boat tersedia disini. Dan di Sabtu malam Minggu biasanya juga ada hiburan disini berubah lagu-lagu dangdut dll. Dari warga setempat. Recommend banget deh bagi yang mau wisata ke Madura;;;;;;;;;;;;
Sembilan Beach;Nizar Rama;2018-07-18T19:36:44.346Z;5;Pantainya bagus banget;;;;;;;;;;;;;
Sembilan Beach;Dieaz Zahier;2018-07-18T11:13:56.617Z;5;Pantainya bagus dan bersih;;;;;;;;;;;;;
Sembilan Beach;PROLFEQ Go;2018-07-17T13:19:36.235Z;3;Masih kurang memuaskan wisatanya dan kurang lengkap;;;;;;;;;;;;;
Sembilan Beach;Johan Prakoso;2018-07-16T23:29:18.265Z;5;Tempatnya bersih dan menakjubkan;;;;;;;;;;;;;
Sembilan Beach;ihsan kamil;2018-07-16T15:59:21.659Z;5;Bagus banget pantainya;;;;;;;;;;;;;
Sembilan Beach;Mumayyizah Ramadhani;2018-07-14T10:08:34.955Z;3;Sedikit susah perjalananx. Karena harus nyebrang laut pakek perahu; fasilitas sudah membasahi;;;;;;;;;;;;
Sembilan Beach;Chacha Nisa;2018-07-14T10:05:56.798Z;4;Pemandangannya bagus; amazing peoples. Love itu; cuman memang disarankan bisa menginap karena pasti akan merasa tidak puas kalau hanya beberapa jam saja disana;;;;;;;;;;;
Sembilan Beach;Murni Handayani;2018-07-14T06:53:24.994Z;5;Amazing landscape; banyak spot foto bagus; sangat layak untuk dikunjungi lagi;;;;;;;;;;;
Sembilan Beach;Kiya;2018-07-13T18:41:33.608Z;5;Pantai bersih;; sudah disediakan penginapan juga di kawasan pantai; banyak tempat untuk membeli makanan.;;;;;;;;;;
Sembilan Beach;iskandar zulkarnaen;2018-07-12T12:50:21.840Z;5;Menyenangkan... Bawa Keluarga ... bermalam disana..;;;;;;;;;;;;;
Sembilan Beach;Abd 595;2018-07-11T16:16:02.043Z;5;Pantai nya bersih dan indah..;;;;;;;;;;;;;
Sembilan Beach;Mukti Sing Tum Hi Ho;2018-07-10T09:34:02.945Z;5;Pengalaman saya ke pantai sembilan sangatlah istimewah sekali dan saya ingin kembali lagi kesana dan saya ingin menikmati lebih lama lagi di pulau sembilan;mungkin penyeberangannya aja perlu lebih di nyamankan lagi;;;;;;;;;;;;
Sembilan Beach;Istanto Rahutomo;2018-07-10T07:32:06.581Z;1;menarik tenang tempatnya; menginap juga...;;;;;;;;;;;;
Sembilan Beach;Lisa Agustina;2018-07-10T06:11:39.496Z;4;Wisata murah tp mmberikan kepuasan seperti ke pantai luar negeri... Bisa sewa banana boot dan sborkling;;;;;;;;;;;;;
Sembilan Beach;Muhyi S;2018-07-10T03:00:01.702Z;4;Pantainya eksotik dg pasir putihnya...; kalian jalan kaki dikit sampe mau ke kapal. kebetulan waktu itu pakai kapal yang muat 20 orangan lebih. tapi jangan dibayangkan kapal yang ada tempat duduknya trus bisa leha2 cantik. jadi aku pake kapal yg low budget. udah lumayan kok. paling ga ada penutupnya walaupun lesehan. jangan lupa bawa tolak angin;;;;;;;;;;;;
Sembilan Beach;Larassakti Kusuma;2018-07-09T20:33:38.526Z;5;jadi ketika kalian sampai sumenep guys;Bersih dan menyenangkan; karna kalau naik kapalnya pagi kayak nglawan arus; jadi guncangan kapalnya kerasa banget. perlu waktu 1 jam lebih dikit dari sumenep ke pantai sembilan. waktu dateng; pemandangannya boleh laah; disana ada rumah2 unik bisa buat nginep. ada juga yang ngecamp.;;;;;;;;
Sembilan Beach;Gus Brow;2018-07-09T16:49:59.299Z;5;Indah;;;;;;;;;;;;;
Sembilan Beach;Hamdanie Arham;2018-07-08T04:09:58.916Z;5;Tempat nya enak dan nyaman.. di buat santai atau sekedar cari pemandangan; cocok yang ingin liburan low budget;;;;;;;;;;;;
Sembilan Beach;Vieri Ag;2018-07-07T14:50:02.954Z;5;Tempat yang indah di Madura;; harga makanannya pun bisa dikatakan standard.;;;;;;;;;;;
Sembilan Beach;Safir Niand;2018-07-06T13:50:20.773Z;5;Sangat bagus dan indah;;;;;;;;;;;;;
Sembilan Beach;Doctor Cell2;2018-07-06T10:38:19.299Z;3;AC kurang Dingin; perjalanan yg ditempuh sekitar satu jam naik perahu. Biaya pp perahu 20rb.;;;;;;;;;;;;
Sembilan Beach;Cia Maharani;2018-07-06T03:53:24.755Z;4;Bagus pantainya; top markotop...;;;;;;;;;;;;
Sembilan Beach;Ogan Sukmawan;2018-07-06T03:24:22.857Z;5;Keren abis;;;;;;;;;;;;;
Sembilan Beach;ike witanti;2018-07-05T20:39:32.936Z;5;Pantainya indah hanya 30 menit sudah mengelilingi pulau..pantai mirip pantai pulau pasir gili noko bawean.recommended!;;;;;;;;;;;;;
Sembilan Beach;Ciden;2018-07-05T12:36:35.541Z;4;Tempat menginap yang disewakan bagus. Tepat di depan pantai dan terdapat pepohonan.; bersih dan menarik;;;;;;;;;;;;
Sembilan Beach;Sagoro Wedy;2018-07-04T13:39:23.394Z;4;Baik;  top;;;;;;;;;;;;
Sembilan Beach;afrizal ramdani;2018-07-01T08:25:10.145Z;5;Bagus;;  madura punya;;;;;;;;;;;
Sembilan Beach;asyraf zayyan;2018-06-30T18:12:15.006Z;5;Indah dan menyenangkan;;;;;;;;;;;;;
Sembilan Beach;Pikay Yt;2018-06-30T07:06:46.639Z;5;Bagus keren bersih; Madura. Perjalanan (pelabuhan) sekitar 30 menit dari Kota Sumenep;;;;;;;;;;;;
Sembilan Beach;Achmad Rozzy;2018-06-29T23:54:35.756Z;5;Pantai Sembilan kini sudah jadi salah satu destinasi jika berkunjung ke Sumenep;; dan 30 menit lagi untuk nyebrang ke pulau giligenting.  Disana sudah tersedia permainan air dan cottage layaknya di pantai terkenal. Jadi tidak usah khawatir untuk wisatawan  yang mau menginap dan tidak mempunyai tempat tinggal; dengan membayar 500rb rupiah per malam; kita sudah  dapat menikmati cottage yang langsung berhadapan dengan pantai.;;;;;;;;;
Sembilan Beach;Beny Himawan;2018-06-29T23:50:25.886Z;4;Recomended untuk wisata yang tidak terlalu banyak menguras kantong.;;;;;;;;;;;;;
Sembilan Beach;Nas Taubatan Nasuha;2018-06-28T14:59:05.054Z;5;Tempat wisata pulau madura;;;;;;;;;;;;;
Sembilan Beach;diar azmi arsyad zulkarnain;2018-06-28T07:57:52.162Z;5;Tempatnya indah banget. Memang top dan layak banget buat berlibur menghilangkan stres sma keluarga maupun sama pacar;;;;;;;;;;;;;
Sembilan Beach;muhammad alawy;2018-06-27T12:54:58.225Z;5;Pantai dengan fasilitas lengkap mulai dari penginapan dll maen aja ke pantai sembilan;;;;;;;;;;;;;
Sembilan Beach;Kang Suradi;2018-06-27T10:56:41.434Z;5;Indah dan sangat menarik;;;;;;;;;;;;;
Sembilan Beach;Erick Sandy;2018-06-26T22:43:21.208Z;5;Sangat bagus;;;;;;;;;;;;;
Sembilan Beach;achmad williyansyah;2018-06-26T02:24:48.783Z;5;"pulau yang tak terlupakan. jangan sampe ketinggalan perahu tapi ??  perahu penyebrangan terakhir jam 4 bukan jam 5"""; dan pantainya bersih;;;;;;;;;;;;
Sembilan Beach;Dewi Verawati;2018-06-25T15:03:14.516Z;4;Banyak spot untuk foto;;;;;;;;;;;;;
Sembilan Beach;lintang violetta;2018-06-24T11:04:46.157Z;3;Pantai nya bersih penginapan juga tersedia .. Tapi penjual dan masyarakat tidak ramah;;;;;;;;;;;;;
Sembilan Beach;hanif zaini;2018-06-24T05:05:24.284Z;5;"Ternyata Luas juga Pulaunya... .Mantap"""; mending gak usah nyebrang. Kalo yg gak biasa naik perahu bisa mabuk laut.;;;;;;;;;;;;
Sembilan Beach;VAN girl;2018-06-23T12:17:43.151Z;5;Hati2 kalo ombaknya besar;;;;;;;;;;;;;
Sembilan Beach;Jeffri Lisdianto;2018-06-21T23:53:15.157Z;5;Enak yah di pantai sembilan serasa berada di pantai;;;;;;;;;;;;;
Sembilan Beach;Koko Murdianto;2018-06-21T14:58:51.211Z;5;Pantai bersih; dengan tiket masuk yg lumayan tdak menguras kantong;;;;;;;;;;;;
Sembilan Beach;Lucy M;2018-06-21T09:33:34.303Z;4;Tempatnya bagus;; karena akan merasa puas dengan pemandangan yg disuguhkan dan potret untuk take a picture;;;;;;;;;;;
Sembilan Beach;Toyib;2018-06-21T01:35:01.338Z;5;Tempatnya bersih dan cocok untuk refreshing sekeluarga airnya tenang tidak berbahaya bagi anak anak.; nyaman juga;;;;;;;;;;;;
Sembilan Beach;DOKOMO INDONESIA;2018-06-21T01:11:54.175Z;4;Tempat yang bagus;; hanya saja kurangnya petugas kebersihan. Dan tata kelola utk kulinernya; akan jauh lebih bagus jika kuliner yang dijual disana benar2 ttg madura. Bahkan bukan hanya makanan bisa juga aksesoris seperti gelang manik2 dll;;;;;;;;;;
Sembilan Beach;mahbub boby;2018-06-19T07:18:32.659Z;5;Tempat wisata yg sangat indah dan terjangkau untuk semua kalangan.; temen;;;;;;;;;;;;
Sembilan Beach;Rubedl Maleha;2018-06-18T15:37:48.471Z;5;Tempat wisata di kabupaten sumenep. Enak untuk buat liburan keluarga; manteb; ato liburan2 lainnya.;;;;;;;;;;;
Sembilan Beach;Asta De sandry;2018-06-18T11:35:26.894Z;5;The best lah;; apalagi kalo bisa nginep di pinggir pantai;;;;;;;;;;;
Sembilan Beach;Merlin Permatasari;2018-06-17T14:22:28.409Z;5;"Fasilitas oke, kamar mandi oke, pantai bersih, pasirnya putih, banyak spot foto juga! Keren!"""; bersih dan sejuk;;;;;;;;;;;;
Sembilan Beach;Rynita Devi;2018-06-17T11:07:56.517Z;5;Tempat nyaman; fasilitas lengkap..;;;;;;;;;;;;
Sembilan Beach;Vq Ahmad;2018-06-16T02:00:22.208Z;4;Pantainya bersih; penataan wisata kurang baik;;;;;;;;;;;;
Sembilan Beach;firman hidayat;2018-06-14T16:33:48.147Z;5;kurang bersih;paling xaman buat liburan sama keluarga; kurang sdm yang mempuni perihal ini; namun saya apresiasi untuk perkembangan kampung halaman dikepulauan ini. good;;;;;;;;;;
